GS_minus_C0,RCS_minus_C0,RCS_minus_GS,replicate
-0.0027467552253954697,-0.0020301491371910174,0.0007166060882044523,1724
-0.000942941111042539,-0.0011618474653546373,-0.00021890635431209837,1725
-0.00376499710233702,-0.0028631577385108686,0.0009018393638261513,1726
-0.0021318622875390325,-0.0024556858104768375,-0.00032382352293780503,1727
-0.001559501721840162,-0.002238799777526168,-0.0006792980556860062,1728
-0.0023879505920518795,-0.0024804132840753335,-9.246269202345392e-05,1729
-0.002272796125462495,-0.002776928777505905,-0.0005041326520434097,1730
-0.002665641641600769,-0.0027727624018931696,-0.0001071207602924007,1731
-0.0014517457878192586,-0.0021013124940951755,-0.000649566706275917,1732
-0.0025053214514304534,-0.0029536560816072477,-0.0004483346301767943,1733
-0.002153800099851,-0.0029102144243943195,-0.0007564143245433197,1734
-0.0016223299619331222,-0.0020201472130427778,-0.0003978172511096556,1735
-0.0030303425722625343,-0.0026404246083368,0.0003899179639257344,1736
-0.002409569495705144,-0.002071979530012924,0.0003375899656922199,1737
-0.00443681913808136,-0.003647077380028896,0.0007897417580524646,1738
-0.0010151252599073235,-0.0018063564546956234,-0.0007912311947883,1739
-0.002181963670234488,-0.0019144120140623944,0.00026755165617209364,1740
-0.002589500070925954,-0.0029914958885194354,-0.00040199581759348124,1741
-0.0022687212329810524,-0.0026526711232874867,-0.00038394989030643423,1742
-0.0025742712446817917,-0.002373705237935675,0.0002005660067461168,1743
-0.0032925895200274224,-0.002824317869049464,0.0004682716509779583,1744
-0.003681029909803457,-0.0027026769716703702,0.0009783529381330869,1745
-0.0020831089731764285,-0.0018686680417215884,0.0002144409314548401,1746
-0.0006743201023442502,-0.0013300722654179253,-0.0006557521630736751,1747
-0.002410226825214634,-0.0031884458012466643,-0.0007782189760320302,1748
-0.002564293355362013,-0.0030923292898434873,-0.0005280359344814745,1749
-0.0028613155999822615,-0.002709609614646613,0.00015170598533564839,1750
-0.0012203711025179365,-0.001738248636402151,-0.0005178775338842145,1751
-0.002482363397544707,-0.0033409770381392923,-0.0008586136405945854,1752
-0.0023334839194052437,-0.0020385380386679364,0.0002949458807373073,1753
-0.0039218124530924214,-0.003251595839522725,0.0006702166135696963,1754
-0.0021285977019263047,-0.0027819688241500495,-0.0006533711222237448,1755
-0.0018077240193511424,-0.0032503256734287556,-0.0014426016540776132,1756
-0.0033373362877360258,-0.0026761783387291294,0.0006611579490068964,1757
-0.0019061256318910758,-0.002579147840399032,-0.0006730222085079562,1758
-0.00345513698466815,-0.0034914027135692915,-3.6265728901141436e-05,1759
-0.0036378588040110182,-0.003870774811087885,-0.00023291600707686655,1760
-0.00444569133745798,-0.004925428294312972,-0.0004797369568549925,1761
-0.004281496197395374,-0.003305901422119284,0.0009755947752760896,1762
-0.0022482890668732436,-0.0027394935855197255,-0.000491204518646482,1763
-0.0031899365708877303,-0.0029716448435043175,0.00021829172738341285,1764
-0.0031363981897606363,-0.002595234602952301,0.0005411635868083353,1765
-0.00499389617708923,-0.005733348807926308,-0.0007394526308370786,1766
-0.003733950713367684,-0.0037011010982603842,3.284961510729989e-05,1767
-0.0026237931544356163,-0.003887378094586058,-0.0012635849401504418,1768
-0.0014408381387734925,-0.0012062986590296587,0.00023453947974383382,1769
-0.0015899188993635516,-0.002231460567729271,-0.0006415416683657194,1770
-0.0009694579485853838,-0.0018906421119599948,-0.000921184163374611,1771
-0.0021591466692562067,-0.001261166517780632,0.0008979801514755748,1772
-0.004830925946895159,-0.00491649022352203,-8.55642766268705e-05,1773
-0.00169790918927204,-0.0015578002799088164,0.0001401089093632235,1774
-0.0023840777016546078,-0.0024317774092695865,-4.769970761497877e-05,1775
-0.0032733543392963194,-0.0027433655939056445,0.0005299887453906749,1776
-0.0030578629227832055,-0.0023515184230301633,0.0007063444997530421,1777
-0.0039785923296401515,-0.004360064821851917,-0.00038147249221176516,1778
-0.0028426363048257297,-0.003541105642775544,-0.0006984693379498141,1779
-0.001648956717390071,-0.0026176693323883837,-0.0009687126149983127,1780
-0.003587319325922822,-0.0037498984640590427,-0.0001625791381362207,1781
-0.001848979761726377,-0.002686174425795551,-0.0008371946640691741,1782
-0.0029593028010455047,-0.002849183677102629,0.0001101191239428756,1783
-0.002312329129509849,-0.002306889060415873,5.4400690939759855e-06,1784
-0.002519817111675371,-0.003100034704394461,-0.00058021759271909,1785
-0.0026951139314088657,-0.003221765096124707,-0.0005266511647158412,1786
-0.0014638068241448199,-0.0015915087583137089,-0.00012770193416888898,1787
-0.0028272926154147004,-0.0031440054009654883,-0.00031671278555078786,1788
-0.002285446406519065,-0.0025260894071879036,-0.0002406430006688387,1789
-0.002138586934408715,-0.0028881446465649496,-0.0007495577121562347,1790
-0.0023004300471604067,-0.0022711983686634074,2.9231678496999258e-05,1791
-0.0024501102394565155,-0.0026569726141248973,-0.00020686237466838175,1792
-0.00393872149223784,-0.004143506301248601,-0.00020478480901076068,1793
-0.0029619171469387195,-0.002931900918400121,3.0016228538598533e-05,1794
-0.0023748159055362317,-0.0019602434559068405,0.0004145724496293912,1795
-0.002510567718520762,-0.0029500902070226376,-0.0004395224885018756,1796
-0.0016546791448605047,-0.0017661924197991397,-0.00011151327493863494,1797
-0.0028266638189963222,-0.0032114898448099005,-0.0003848260258135783,1798
-0.0020393257143376253,-0.0025447836048817507,-0.0005054578905441254,1799
-0.003294055045893751,-0.003504127988474992,-0.00021007294258124087,1800
-0.0019090268121824128,-0.0018121922754497088,9.683453673270392e-05,1801
-0.0010082819610055527,-0.0018367601743201067,-0.0008284782133145541,1802
-0.001840796168158576,-0.002213615510439859,-0.0003728193422812831,1803
-0.003154428351767824,-0.002288769243344091,0.0008656591084237331,1804
-0.003782051655750518,-0.0041954437008523415,-0.0004133920451018236,1805
-0.003425956047748646,-0.002859582575274855,0.0005663734724737912,1806
-0.00285196893913342,-0.003598253243230154,-0.0007462843040967337,1807
-0.0019273820051417534,-0.0019690084476411407,-4.1626442499387295e-05,1808
-0.0020906806220196694,-0.00281612185489466,-0.0007254412328749904,1809
-0.0013461245472632388,-0.0020048244445459718,-0.0006586998972827329,1810
-0.0024570442566935746,-0.0029926650849133596,-0.000535620828219785,1811
-0.0023303825278587764,-0.0020366993211466955,0.0002936832067120809,1812
-0.0015103696565439417,-0.001993052487725744,-0.0004826828311818021,1813
-0.002123730373534638,-0.0023355563810434354,-0.00021182600750879743,1814
-0.0029163860889888094,-0.003001712096256548,-8.532600726773865e-05,1815
-0.00334917612079344,-0.002917948401514714,0.00043122771927872616,1816
-0.0029711678921512386,-0.0033211532663114385,-0.0003499853741601999,1817
-0.00339512349322324,-0.0023238389510266133,0.0010712845421966266,1818
-0.004052168425422331,-0.003799754096814656,0.0002524143286076752,1819
-0.0033094139412019885,-0.002987483116812739,0.00032193082438924936,1820
-0.0027465379620905672,-0.0027875803337649163,-4.10423716743491e-05,1821
-0.002942618851140222,-0.0034005883489707234,-0.00045796949783050156,1822
-0.0016280410821792879,-0.0016500171244384632,-2.1976042259175266e-05,1823
-0.0016920911674409567,-0.0016719058895757755,2.0185277865181206e-05,1824
-0.0025432005539995917,-0.0016318589568244946,0.0009113415971750971,1825
-0.0016094626356711883,-0.0018270459819390572,-0.0002175833462678689,1826
-0.0018633896075000989,-0.0020674261319129084,-0.0002040365244128095,1827
-0.0019628390907447946,-0.002694631714238671,-0.0007317926234938765,1828
-0.00203737278552496,-0.0022893393645505578,-0.0002519665790255976,1829
-0.0011079784607448406,-0.0023590435292755174,-0.0012510650685306768,1830
-0.0029529206916060202,-0.0024305823238296442,0.000522338367776376,1831
-0.0028872688659223877,-0.0030048905440974716,-0.00011762167817508384,1832
-0.004429749905637048,-0.004971909072039149,-0.0005421591664021008,1833
-0.0034685665651424946,-0.003279101980885213,0.00018946458425728174,1834
-0.0034030807690603737,-0.0037332063896751144,-0.0003301256206147407,1835
-0.0015557873954584744,-0.0015555601088199644,2.2728663851001585e-07,1836
-0.004386305081546804,-0.004033074883770138,0.0003532301977766661,1837
-0.002538184297036561,-0.0029630027975759976,-0.0004248185005394367,1838
-0.0016804483766037492,-0.0017941326488247755,-0.00011368427222102628,1839
-0.0018422628618459669,-0.0014723495775175177,0.00036991328432844917,1840
-0.0029117072016199286,-0.002431659624514748,0.0004800475771051804,1841
-0.004083218355094398,-0.0037803305152565025,0.00030288783983789536,1842
-0.0019471168409918027,-0.0024908287153485587,-0.0005437118743567559,1843
-0.001940975022110214,-0.0020622212078628133,-0.00012124618575259927,1844
-0.00233452681451074,-0.002893626551751627,-0.0005590997372408868,1845
-0.002927402942325519,-0.0034249220984974293,-0.0004975191561719106,1846
-0.00396676620403591,-0.004775770777609822,-0.0008090045735739126,1847
-0.0022286864876627233,-0.002199469437611623,2.9217050051100202e-05,1848
-0.0036064341759106666,-0.00426491468156287,-0.0006584805056522036,1849
-0.0021027937236525185,-0.0027933271107088986,-0.0006905333870563801,1850
-0.0032818565608873085,-0.003100893967261098,0.00018096259362621048,1851
-0.0025003705947851396,-0.0029250290346237717,-0.00042465843983863216,1852
-0.001991749852203961,-0.0024567588067593293,-0.00046500895455536817,1853
-0.0011589712439356026,-0.001421219131100937,-0.0002622478871653344,1854
-0.00212155008181647,-0.0028166488053548155,-0.0006950987235383455,1855
-0.002662766978185016,-0.0027898920008333494,-0.00012712502264833336,1856
-0.002087028256431367,-0.002937536416530273,-0.0008505081600989062,1857
-0.0017939319186350833,-0.0020510137435932885,-0.0002570818249582052,1858
-0.002917937253045233,-0.003288905059174896,-0.00037096780612966285,1859
-0.0013219740277189418,-0.0017313211644544024,-0.00040934713673546064,1860
-0.0044819291677341555,-0.004261302149956792,0.00022062701777736393,1861
-0.002163397450967275,-0.0031069822958913473,-0.0009435848449240725,1862
-0.0013030743218396257,-0.0020218070156816648,-0.0007187326938420391,1863
-0.0016373881363442866,-0.0012512847813126449,0.0003861033550316417,1864
-0.003493592950320923,-0.003982769562675514,-0.0004891766123545915,1865
-0.002001374803437761,-0.002378960962062693,-0.00037758615862493183,1866
-0.001151724053313652,-0.0024565877841099537,-0.0013048637307963018,1867
-0.003065031600461343,-0.0030764279345898426,-1.1396334128499497e-05,1868
-0.0029747060275606696,-0.002552174370286764,0.00042253165727390574,1869
-0.002204762903401547,-0.002884030700968543,-0.0006792677975669958,1870
-0.001446379171220813,-0.002172661544685317,-0.0007262823734645041,1871
-0.0025755996113977497,-0.002357948812569899,0.00021765079882785088,1872
-0.00163467647533444,-0.0021278993772156918,-0.0004932229018812517,1873
-0.003963314063703094,-0.003276762935884303,0.0006865511278187908,1874
-0.0029006779737277277,-0.0029377173885155594,-3.703941478783168e-05,1875
-0.0026752017978448617,-0.0018687746130116034,0.0008064271848332583,1876
-0.0014138498615744455,-0.0023567437524925072,-0.0009428938909180618,1877
-0.002996122545687152,-0.0034783630422023926,-0.0004822404965152405,1878
-0.0016413213608346133,-0.002240129001467084,-0.0005988076406324705,1879
-0.001943016688876753,-0.0025956796013005823,-0.0006526629124238292,1880
-0.001973378212352994,-0.0022914390679675822,-0.0003180608556145881,1881
-0.0014810189826609532,-0.001931064312657771,-0.0004500453299968177,1882
-0.002905590547690129,-0.0033391464345381427,-0.00043355588684801383,1883
-0.002051052749793003,-0.0014797803935263643,0.0005712723562666389,1884
-0.004387576727944209,-0.0031793702906657284,0.0012082064372784806,1885
-0.0015683664678602938,-0.0021175478261039604,-0.0005491813582436667,1886
-0.0017152180457645771,-0.002001693374869773,-0.0002864753291051958,1887
-0.0035808066207987377,-0.0036172234372002787,-3.641681640154104e-05,1888
-0.0015828890780213989,-0.0018902970451804002,-0.0003074079671590013,1889
-0.001992201236767688,-0.0023650862932944605,-0.00037288505652677273,1890
-0.001613572758335069,-0.0016979590103940456,-8.438625205897665e-05,1891
-0.003192556443975869,-0.002859488423351819,0.00033306802062404994,1892
-0.0020211171056105925,-0.0021142914260134926,-9.317432040290008e-05,1893
-0.002880100658333107,-0.0033399262809810093,-0.0004598256226479025,1894
-0.0025799846897022194,-0.0029214260554878413,-0.0003414413657856219,1895
-0.003431646418719625,-0.0033576318069501454,7.401461176947954e-05,1896
-0.002500300425626323,-0.0030597897249233785,-0.0005594892992970557,1897
-0.0012862609460729812,-0.0014528974447843845,-0.0001666364987114033,1898
-0.0019015752599821356,-0.0021042722093465027,-0.0002026969493643671,1899
-0.003877838685654167,-0.003987129436084147,-0.00010929075042998004,1900
-0.0036132839400215833,-0.003610449131070226,2.8348089513574593e-06,1901
-0.0008423497663392343,-0.0010561032593519037,-0.00021375349301266944,1902
-0.0032226259846082073,-0.003525850253588647,-0.00030322426898043986,1903
-0.001779483921515057,-0.0019369963467504858,-0.00015751242523542874,1904
-0.0025936597307043563,-0.0030127756828455254,-0.00041911595214116915,1905
-0.004024493375733185,-0.0032508584674739716,0.0007736349082592131,1906
-0.0017871317477130555,-0.003099214089480884,-0.0013120823417678285,1907
-0.0008113757557947077,-0.001153019572914804,-0.0003416438171200964,1908
-0.0022291915435191934,-0.0027307274056515007,-0.0005015358621323074,1909
-0.0018199606489406328,-0.0019825795979161454,-0.00016261894897551255,1910
-0.001795354233323887,-0.0016463128543589,0.00014904137896498693,1911
-0.0008771924999989578,-0.0018869877124152445,-0.0010097952124162868,1912
-0.0019119389685048338,-0.001930875967939727,-1.893699943489313e-05,1913
-0.0021395148026660538,-0.00349102081096464,-0.0013515060082985864,1914
-0.0030007660312200146,-0.003052038852308314,-5.127282108829956e-05,1915
-0.0020300578809264724,-0.002953951185568182,-0.0009238933046417097,1916
-0.002614569560964508,-0.0033864484174324083,-0.0007718788564679002,1917
-0.003187879222319112,-0.003305625886478425,-0.00011774666415931279,1918
-0.003314961073028533,-0.003153676107582548,0.0001612849654459847,1919
-0.0021665701278302807,-0.0021699562470613998,-3.386119231119089e-06,1920
-0.0032685132715799536,-0.0033276209619399477,-5.910769035999408e-05,1921
-0.002018149853065254,-0.0013318159928857876,0.0006863338601794666,1922
-0.001615704806233964,-0.0020221950191663396,-0.00040649021293237553,1923
-0.0028193540779278825,-0.0027692533533648644,5.010072456301806e-05,1924
-0.0010428357235106045,-0.0018314403086586717,-0.0007886045851480672,1925
-0.004693982348038195,-0.004270530618349255,0.0004234517296889395,1926
-0.0020897587372633586,-0.00313871027169077,-0.0010489515344274114,1927
-0.0035099716927097235,-0.003526615553191781,-1.664386048205735e-05,1928
-0.0022295331783801497,-0.0031838963301140666,-0.0009543631517339168,1929
-0.0023902408284405263,-0.002314646908193607,7.559392024691913e-05,1930
-0.003301567448542153,-0.002633047220304552,0.0006685202282376013,1931
-0.0024320491896244745,-0.0017532964237030324,0.0006787527659214421,1932
-0.002683907430966359,-0.002458814935788811,0.00022509249517754792,1933
-0.0022823279015481424,-0.0024725259204924077,-0.00019019801894426536,1934
-0.002389783767018372,-0.002300508087257347,8.927567976102502e-05,1935
-0.0026691531037793537,-0.0025934590362292065,7.569406755014718e-05,1936
-0.0021970279495009404,-0.002240611087504618,-4.3583138003677746e-05,1937
-0.0032284844398317025,-0.002486730191134212,0.0007417542486974904,1938
-0.0028258103988144656,-0.00329764117796405,-0.0004718307791495846,1939
-0.0029458021011129487,-0.002233471699232603,0.0007123304018803456,1940
-0.0021680687121294895,-0.003037013739269012,-0.0008689450271395227,1941
-0.0016375833705650766,-0.0023828153136278285,-0.0007452319430627519,1942
-0.00500628395404068,-0.004848186507367291,0.00015809744667338865,1943
-0.0015906673014410844,-0.002280810964603419,-0.0006901436631623348,1944
-0.0018763385665091503,-0.0024762930283341866,-0.0005999544618250363,1945
-0.0030322606892648762,-0.003001586269114176,3.067442015070032e-05,1946
-0.001523090188915277,-0.0018947330927288064,-0.0003716429038135294,1947
-0.002655295001893654,-0.002145033338394997,0.0005102616634986568,1948
-0.0028599382334532075,-0.002482532124289394,0.0003774061091638137,1949
-0.0008403263179850295,-0.0017272708116233826,-0.000886944493638353,1950
-0.003189153704534431,-0.002988335635404016,0.0002008180691304151,1951
-0.0012051958137527796,-0.0018220288405847995,-0.0006168330268320199,1952
-0.0020900155207222992,-0.0020342294150803575,5.578610564194175e-05,1953
-0.0016704292834174295,-0.0017573057553789129,-8.68764719614834e-05,1954
-0.0013021847153186217,-0.0017955508586025015,-0.0004933661432838798,1955
-0.0019952952062997076,-0.0025039386081745496,-0.000508643401874842,1956
-0.001842653543854711,-0.0020673124568610923,-0.0002246589130063814,1957
-0.0008528671601640836,-0.0017679983822482814,-0.0009151312220841978,1958
-0.0022251939829687206,-0.0020592467545116344,0.0001659472284570862,1959
-0.0030057558994833755,-0.0029023525139780793,0.00010340338550529626,1960
-0.0038384799053419183,-0.0038477164681861575,-9.236562844239238e-06,1961
-0.002570827251794472,-0.0030188063949869726,-0.00044797914319250065,1962
-0.003795924497367875,-0.003273169394725106,0.000522755102642769,1963
-0.002311691696419871,-0.0018617455139617878,0.00044994618245808304,1964
-0.0025645049765691263,-0.002936019461675099,-0.0003715144851059726,1965
-0.002705221319617812,-0.0033856109121472855,-0.0006803895925294734,1966
-0.00343890546572323,-0.003500666492459281,-6.176102673605133e-05,1967
-0.0020045209489578664,-0.0026940569987616847,-0.0006895360498038183,1968
-0.0025390729608157914,-0.002916123324927411,-0.00037705036411161963,1969
-0.00218050849845719,-0.0027494998043781083,-0.0005689913059209184,1970
-0.002049370570445075,-0.002832183700751334,-0.0007828131303062591,1971
-0.0024835577218915716,-0.0026475074237735097,-0.00016394970188193803,1972
-0.0016713214470219784,-0.0020851549977191075,-0.0004138335506971291,1973
-0.002492436594712988,-0.0033740745802641747,-0.0008816379855511869,1974
-0.0016355069004078127,-0.0019927412166266256,-0.00035723431621881296,1975
-0.0017765715992958953,-0.0014908433432562207,0.00028572825603967456,1976
-0.0024069808175158913,-0.003057831973484415,-0.0006508511559685237,1977
-0.0018360879056931179,-0.0021556576005283823,-0.00031956969483526443,1978
-0.0017945286046218145,-0.0022053441010383423,-0.0004108154964165278,1979
-0.004478633650414565,-0.0042030914865118785,0.0002755421639026867,1980
-0.0018340033315878967,-0.001909560830356094,-7.555749876819728e-05,1981
-0.0011841597568166273,-0.0016082629523418435,-0.00042410319552521614,1982
-0.003763292177863864,-0.0037002248583158925,6.30673195479714e-05,1983
-0.003097240727557349,-0.0035553463975604993,-0.0004581056700031505,1984
-0.001857547986015895,-0.0019383450158633186,-8.079702984742365e-05,1985
-0.002061152442474179,-0.002241154498629716,-0.0001800020561555371,1986
-0.0010674265051617837,-0.0024456466783724373,-0.0013782201732106536,1987
-0.0022390801179763553,-0.0022824691048762835,-4.3388986899928206e-05,1988
-0.0007791460074187961,-0.001739654851419692,-0.0009605088440008958,1989
-0.0027912135197822874,-0.0035112225579977396,-0.0007200090382154523,1990
-0.001933776943385257,-0.0021481842038129084,-0.00021440726042765146,1991
-0.0022965434300251664,-0.002694105469550734,-0.00039756203952556746,1992
-0.0028291250444555383,-0.0027992797444778006,2.984529997773766e-05,1993
-0.002198441087492342,-0.00234784735744753,-0.0001494062699551879,1994
-0.0016046639526082762,-0.0026590913763427926,-0.0010544274237345164,1995
-0.0016347039938097163,-0.0018742191071405845,-0.00023951511333086817,1996
-0.0029994025676076674,-0.0026601828078048895,0.00033921975980277796,1997
-0.002423765906257924,-0.0023601096658112386,6.365624044668561e-05,1998
-0.001667437202216182,-0.0015869969863482325,8.044021586794958e-05,1999
-0.0036673627484998805,-0.003612714000730599,5.4648747769281414e-05,2000
-0.001863163969401671,-0.003144154124768872,-0.001280990155367201,2001
-0.0013700509874522426,-0.0024946846216570284,-0.0011246336342047858,2002
-0.0030945336658554368,-0.0024176221202080184,0.0006769115456474184,2003
-0.001829101662826682,-0.002785300218109632,-0.00095619855528295,2004
-0.001894542159483814,-0.001955585853088415,-6.104369360460105e-05,2005
-0.003240088773688421,-0.0035723860023669785,-0.0003322972286785575,2006
-0.0016045779543147898,-0.001661015916293529,-5.643796197873918e-05,2007
-0.0027330052871455957,-0.002826340062253574,-9.333477510797827e-05,2008
-0.0010518382779777236,-0.001240577285636535,-0.00018873900765881135,2009
-0.001545337477256492,-0.0020641652437105584,-0.0005188277664540664,2010
-0.002724218084066643,-0.003619317900409813,-0.00089509981634317,2011
-0.0012592652341978372,-0.00241119021596381,-0.0011519249817659727,2012
-0.0021338551407040773,-0.0026720526528648536,-0.0005381975121607763,2013
-0.0034732202522007594,-0.0032049303729191347,0.0002682898792816246,2014
-0.0016861256516963463,-0.002349000352217967,-0.0006628747005216207,2015
-0.0026293217831319105,-0.0028870776005585075,-0.00025775581742659703,2016
-0.002002492547851231,-0.0019195581589519506,8.293438889928062e-05,2017
-0.002481307399871291,-0.00316020696278696,-0.0006788995629156691,2018
-0.0038354600809008543,-0.0023533581960238914,0.001482101884876963,2019
-0.001352291917861459,-0.001902725640895997,-0.000550433723034538,2020
-0.0015259207404272335,-0.0018691285944892888,-0.00034320785406205534,2021
-0.0018144253179929182,-0.001933813675643381,-0.00011938835765046285,2022
-0.0040288899936519185,-0.0035612860340568098,0.0004676039595951087,2023
-0.0015012243318853757,-0.0020647411427612283,-0.0005635168108758526,2024
-0.003153074602212147,-0.003329368343166328,-0.00017629374095418093,2025
-0.0018457993897484926,-0.0021691483332185735,-0.0003233489434700809,2026
-0.0011119719472238998,-0.001734716714235529,-0.0006227447670116293,2027
-0.002977423311680716,-0.0028294220067697218,0.00014800130491099406,2028
-0.0031765754771178045,-0.0026274378902872986,0.000549137586830506,2029
-0.001265958067915851,-0.0014029124989144437,-0.0001369544309985926,2030
-0.0019072209114715521,-0.0024825965116805904,-0.0005753756002090382,2031
-0.0017470870566607122,-0.0020862044682163905,-0.0003391174115556783,2032
-0.0012442990274849075,-0.0017593961648869616,-0.0005150971374020541,2033
-0.0035775907865105427,-0.0038905395470063553,-0.00031294876049581255,2034
-0.0033330752118951867,-0.004424520273696886,-0.001091445061801699,2035
-0.002319644235635576,-0.003175678512843172,-0.0008560342772075957,2036
-0.0017616880179416317,-0.0023782320868586115,-0.0006165440689169799,2037
-0.0028821670256151677,-0.003208360043199243,-0.0003261930175840755,2038
-0.0031206190078353346,-0.0035847907471131535,-0.00046417173927781885,2039
-0.002916877970528975,-0.0037125880405337597,-0.0007957100700047848,2040
-0.0010763924703180994,-0.0015720638614888927,-0.0004956713911707933,2041
-0.0026678592633512244,-0.002886212383309328,-0.00021835311995810347,2042
-0.0024632615893060983,-0.002528774377972609,-6.551278866651078e-05,2043
-0.002982876619857744,-0.002456854264897168,0.0005260223549605758,2044
-0.004368086728800624,-0.003661955772302772,0.0007061309564978524,2045
-0.0028060956007817106,-0.0027748417795415703,3.125382124014031e-05,2046
-0.0018306852343515922,-0.0024246484824044234,-0.0005939632480528312,2047
-0.0011095340741416049,-0.002173425909058335,-0.0010638918349167303,2048
-0.002104975610847881,-0.001595412962450693,0.0005095626483971882,2049
-0.0016895213277164922,-0.00236145761488904,-0.0006719362871725476,2050
-0.0022942272042024703,-0.003057116499737278,-0.0007628892955348077,2051
-0.0019897636595391788,-0.001990448598093053,-6.849385538743036e-07,2052
-0.0019186467206665503,-0.001745739312523975,0.00017290740814257521,2053
-0.002613959552857925,-0.002708829705648119,-9.487015279019406e-05,2054
-0.0016936433436695042,-0.0020541357624279666,-0.0003604924187584624,2055
-0.002238672333559455,-0.002354502097780098,-0.00011582976422064295,2056
-0.00342978839508834,-0.0028620791649965893,0.0005677092300917508,2057
-0.002826717391755884,-0.0032046521567239417,-0.00037793476496805756,2058
-0.003143040222493121,-0.0032847543097678233,-0.00014171408727470247,2059
-0.002989860309145276,-0.0031908211609658066,-0.0002009608518205308,2060
-0.0019057438842138286,-0.0030022502877068424,-0.0010965064034930139,2061
-0.002930531398583902,-0.0026045417952470507,0.00032598960333685145,2062
-0.0030621577121690002,-0.0036220098289113656,-0.0005598521167423653,2063
-0.0034693292886600613,-0.004279193373590173,-0.000809864084930112,2064
-0.0029744243982988694,-0.002943923204294596,3.0501194004273202e-05,2065
-0.0015782427503884255,-0.001959083483698776,-0.0003808407333103503,2066
-0.003684097169602829,-0.0039895614362700504,-0.0003054642666672214,2067
-0.003185926928129912,-0.003521853075442949,-0.00033592614731303705,2068
-0.0021311610723742103,-0.0032611754672463578,-0.0011300143948721475,2069
-0.002446847022025578,-0.0024729292044048945,-2.60821823793167e-05,2070
-0.002839096909179384,-0.003282223798403927,-0.00044312688922454324,2071
-0.0034824939019860723,-0.0030484248723490204,0.00043406902963705196,2072
-0.002975527454142868,-0.0030486931149850127,-7.316566084214493e-05,2073
-0.0009937420805541386,-0.0015433926040145929,-0.0005496505234604543,2074
-0.002173207454786885,-0.0029462740483923167,-0.0007730665936054315,2075
-0.0021138978814873033,-0.0024606038121428586,-0.00034670593065555533,2076
-0.001508722329543577,-0.001529120556411856,-2.0398226868278968e-05,2077
-0.0026208096230466715,-0.0024206834793452092,0.0002001261437014623,2078
-0.003043167635322086,-0.0035158960430660136,-0.00047272840774392755,2079
-0.002824124517747717,-0.0022764764998606246,0.0005476480178870924,2080
-0.0032410831378208993,-0.0033897973056090658,-0.00014871416778816648,2081
-0.0024984075717612297,-0.0020567794395690564,0.00044162813219217334,2082
-0.001859217972974836,-0.002655221498470084,-0.000796003525495248,2083
-0.001305059903715211,-0.002167645310958366,-0.0008625854072431549,2084
-0.003756830410729939,-0.004053681433943912,-0.00029685102321397316,2085
-0.0007069574901454878,-0.0014975190228205815,-0.0007905615326750937,2086
-0.0024982906486982204,-0.0022329363265539692,0.00026535432214425114,2087
-0.0018654054151373556,-0.0023661607474194657,-0.0005007553322821101,2088
-0.0011769740696551123,-0.001806182507504528,-0.0006292084378494156,2089
-0.0036501195790696883,-0.003204588717526713,0.0004455308615429754,2090
-0.002994087705346149,-0.002878090055489002,0.00011599764985714689,2091
-0.002390183970936266,-0.0023652539622027735,2.4930008733492492e-05,2092
-0.0034458184533356917,-0.004044464888104504,-0.0005986464347688125,2093
-0.0035727220649455216,-0.004107699849852708,-0.0005349777849071868,2094
-0.0019860388355794623,-0.0033020110991344165,-0.0013159722635549542,2095
-0.001701612886305326,-0.0014968385345547341,0.00020477435175059178,2096
-0.0016755431474431148,-0.0025590960970210963,-0.0008835529495779815,2097
-0.001766435995281701,-0.0026430504298043944,-0.0008766144345226934,2098
-0.0011092149727019995,-0.00164859615407964,-0.0005393811813776406,2099
-0.002560382759804969,-0.003243285850709987,-0.0006829030909050182,2100
-0.00248494789097109,-0.0024556772483905753,2.9270642580514483e-05,2101
-0.003558566882211789,-0.004244979525146575,-0.0006864126429347861,2102
-0.002648096716318271,-0.003095350242135586,-0.0004472535258173149,2103
-0.0024504031957982564,-0.0027559819327745982,-0.00030557873697634186,2104
-0.0018212565219202226,-0.0025773696002197033,-0.0007561130782994807,2105
-0.0034881193458373705,-0.00341537786994206,7.274147589531044e-05,2106
-0.0013614456604527092,-0.001525655583710317,-0.00016420992325760775,2107
-0.000875865469730952,-0.0010849077039307709,-0.00020904223419981882,2108
-0.0021439628945875144,-0.0027957622086882683,-0.0006517993141007539,2109
-0.0008372039711023183,-0.001429344811431199,-0.0005921408403288808,2110
-0.0028489838791854183,-0.0028903055464998273,-4.1321667314409005e-05,2111
-0.0023320514234358436,-0.002558491125792095,-0.00022643970235625144,2112
-0.0024190700610999816,-0.0028266059872351645,-0.00040753592613518297,2113
-0.0015659863534616125,-0.002384132656242266,-0.0008181463027806535,2114
-0.0027607463592824733,-0.0025690981925404754,0.0001916481667419978,2115
-0.0028514114476537733,-0.002582194976605612,0.0002692164710481615,2116
-0.001490362396194489,-0.0017996161380479103,-0.00030925374185342136,2117
-0.0021697297434011276,-0.0023446840771043087,-0.00017495433370318114,2118
-0.0020618714494156087,-0.003037481361323202,-0.0009756099119075934,2119
-0.0008623394412025087,-0.000919902365521752,-5.756292431924326e-05,2120
-0.0026819728714402302,-0.0026311513547406795,5.0821516699550706e-05,2121
